X_Value,Voltage_0,Voltage_1,Voltage_2,Voltage_3
15.53,0.038892,0.000888,0.113217,0.004201
15.535,0.033792,0.003437,0.125965,-0.008543
15.54,0.026142,0.013633,0.113217,-0.000897
15.545,0.038892,0.000888,0.123416,0.004201
15.55,0.028692,0.003437,0.120866,-0.005994
15.555,0.031242,0.005986,0.110667,0.004201
15.56,0.033792,0.005986,0.125965,-0.008543
15.565,0.033792,0.005986,0.113217,-0.000897
15.57,0.031242,0.000888,0.123416,0.001652
15.575,0.033792,0.011084,0.113217,-0.000897
15.58,0.038892,0.003437,0.120866,-0.000897
15.585,0.028692,0.011084,0.120866,-0.005994
15.59,0.033792,0.003437,0.113217,0.001652
15.595,0.031242,0.003437,0.123416,-0.003445
15.6,0.033792,0.013633,0.113217,0.001652
15.605,0.033792,0.003437,0.115767,0.004201
15.61,0.028692,0.005986,0.115767,-0.005994
15.615,0.038892,0.003437,0.120866,0.00675
15.62,0.031242,0.003437,0.125965,-0.008543
15.625,0.033792,0.011084,0.113217,0.001652
15.63,0.031242,0.005986,0.125965,-0.000897
15.635,0.033792,0.013633,0.118316,-0.000897
15.64,0.041442,0.000888,0.118316,-0.000897
15.645,0.026142,0.011084,0.120866,-0.005994
15.65,0.038892,0.000888,0.123416,0.004201
15.655,0.028692,0.013633,0.115767,-0.005994
15.66,0.041442,0.005986,0.113217,0.004201
15.665,0.033792,0.003437,0.128515,-0.008543
15.67,0.038892,0.013633,0.113217,0.001652
15.675,0.033792,0.000888,0.123416,-0.000897
15.68,0.033792,0.013633,0.113217,-0.000897
15.685,0.033792,0.000888,0.118316,0.004201
15.69,0.028692,0.005986,0.120866,-0.005994
15.695,0.038892,0.005986,0.120866,0.004201
15.7,0.026142,0.005986,0.120866,-0.008543
15.705,0.038892,0.005986,0.118316,0.004201
15.71,0.026142,0.005986,0.120866,-0.005994
15.715,0.038892,0.005986,0.120866,0.004201
15.72,0.028692,0.005986,0.120866,-0.008543
15.725,0.038892,0.005986,0.123416,0.004201
15.73,0.026142,0.000888,0.123416,-0.000897
15.735,0.033792,0.013633,0.113217,-0.000897
15.74,0.031242,0.003437,0.123416,-0.000897
15.745,0.033792,0.013633,0.118316,-0.005994
15.75,0.036342,0.005986,0.118316,0.004201
15.755,0.026142,0.003437,0.118316,-0.005994
15.76,0.033792,0.011084,0.115767,-0.000897
15.765,0.038892,0.000888,0.115767,0.004201
15.77,0.033792,0.000888,0.125965,0.001652
15.775,0.028692,0.008535,0.120866,-0.005994
15.78,0.031242,0.003437,0.115767,-0.000897
15.785,0.038892,0.000888,0.120866,0.004201
15.79,0.033792,0.005986,0.128515,0.001652
15.795,0.026142,0.013633,0.123416,-0.003445
15.8,0.036342,0.005986,0.115767,0.004201
15.805,0.038892,0.000888,0.120866,-0.000897
15.81,0.031242,0.005986,0.123416,-0.008543
15.815,0.033792,0.011084,0.123416,0.001652
15.82,0.038892,0.003437,0.120866,-0.003445
15.825,0.028692,0.005986,0.125965,-0.008543
15.83,0.033792,0.005986,0.108117,-0.000897
15.835,0.033792,0.000888,0.123416,-0.000897
15.84,0.028692,0.011084,0.120866,-0.000897
15.845,0.038892,0.000888,0.118316,-0.000897
15.85,0.028692,0.005986,0.125965,-0.005994
15.855,0.031242,0.005986,0.113217,0.004201
15.86,0.033792,0.000888,0.120866,-0.000897
15.865,0.028692,0.013633,0.123416,-0.000897
15.87,0.031242,0.005986,0.110667,0.004201
15.875,0.033792,0.005986,0.125965,-0.005994
15.88,0.033792,0.003437,0.113217,-0.000897
15.885,0.041442,0.003437,0.125965,-0.000897
15.89,0.033792,0.005986,0.120866,-0.000897
15.895,0.033792,0.000888,0.115767,-0.000897
15.9,0.028692,0.011084,0.123416,-0.003445
15.905,0.038892,0.000888,0.118316,-0.000897
15.91,0.028692,0.005986,0.123416,-0.008543
15.915,0.033792,0.005986,0.118316,0.004201
15.92,0.033792,0.005986,0.123416,-0.000897
15.925,0.031242,0.005986,0.115767,-0.000897
15.93,0.033792,0.005986,0.128515,-0.000897
15.935,0.033792,0.013633,0.113217,-0.000897
15.94,0.031242,0.003437,0.128515,0.004201
15.945,0.031242,0.011084,0.115767,-0.008543
15.95,0.033792,0.003437,0.118316,0.004201
15.955,0.028692,0.003437,0.123416,-0.005994
15.96,0.038892,0.003437,0.123416,0.004201
15.965,0.028692,0.003437,0.125965,-0.000897
15.97,0.033792,0.013633,0.113217,-0.000897
15.975,0.031242,0.003437,0.120866,0.004201
15.98,0.028692,0.003437,0.120866,-0.008543
15.985,0.038892,0.005986,0.113217,-0.000897
15.99,0.033792,0.000888,0.123416,0.001652
15.995,0.028692,0.005986,0.120866,-0.005994
16,0.038892,0.005986,0.120866,0.001652
16.005,0.033792,0.000888,0.125965,-0.000897
16.01,0.033792,0.011084,0.115767,-0.008543
16.015,0.038892,0.005986,0.123416,0.004201
16.02,0.026142,0.005986,0.120866,-0.008543
16.025,0.038892,0.005986,0.113217,-0.000897
16.03,0.031242,0.000888,0.125965,0.004201
16.035,0.033792,0.013633,0.115767,-0.005994
16.04,0.038892,0.005986,0.120866,0.004201
16.045,0.028692,-0.001661,0.125965,-0.003445
16.05,0.031242,0.011084,0.120866,0.001652
16.055,0.038892,0.003437,0.118316,0.001652
16.06,0.031242,0.005986,0.125965,-0.008543
16.065,0.033792,0.008535,0.113217,0.004201
16.07,0.033792,0.005986,0.123416,0.004201
16.075,0.028692,0.011084,0.120866,-0.000897
16.08,0.033792,0.005986,0.120866,-0.000897
16.085,0.031242,0.003437,0.125965,-0.000897
16.09,0.033792,0.011084,0.115767,0.001652
16.095,0.033792,0.003437,0.115767,0.001652
16.1,0.028692,0.013633,0.123416,-0.003445
16.105,0.033792,0.003437,0.115767,0.004201
16.11,0.031242,0.003437,0.125965,-0.008543
16.115,0.033792,0.005986,0.115767,-0.000897
16.12,0.031242,0.000888,0.123416,0.004201
16.125,0.028692,0.011084,0.123416,-0.005994
16.13,0.031242,0.003437,0.115767,0.004201
16.135,0.031242,0.005986,0.123416,-0.005994
16.14,0.033792,0.005986,0.113217,-0.000897
16.145,0.031242,0.000888,0.125965,-0.000897
16.15,0.026142,0.011084,0.120866,0.001652
16.155,0.038892,0.000888,0.115767,0.004201
16.16,0.031242,0.005986,0.123416,-0.005994
16.165,0.033792,0.005986,0.115767,0.004201
16.17,0.033792,0.005986,0.120866,-0.000897
16.175,0.028692,0.013633,0.120866,-0.003445
16.18,0.041442,0.003437,0.123416,0.004201
16.185,0.028692,0.005986,0.115767,-0.000897
16.19,0.033792,0.013633,0.118316,0.001652
16.195,0.033792,0.003437,0.125965,-0.000897
16.2,0.028692,0.013633,0.118316,-0.003445
16.205,0.038892,0.005986,0.120866,0.004201
16.21,0.028692,0.005986,0.120866,-0.005994
16.215,0.031242,0.013633,0.113217,-0.000897
16.22,0.033792,0.000888,0.125965,0.004201
16.225,0.031242,0.013633,0.110667,0.001652
16.23,0.038892,0.005986,0.120866,0.004201
16.235,0.028692,0.000888,0.123416,-0.000897
16.24,0.033792,0.011084,0.120866,-0.000897
16.245,0.038892,0.003437,0.120866,0.004201
16.25,0.026142,0.008535,0.118316,-0.000897
16.255,0.033792,0.013633,0.120866,-0.000897
16.26,0.031242,0.000888,0.123416,0.004201
16.265,0.028692,0.003437,0.120866,-0.008543
16.27,0.038892,0.008535,0.115767,-0.000897
16.275,0.033792,0.000888,0.125965,0.004201
16.28,0.026142,0.005986,0.120866,-0.005994
16.285,0.036342,0.005986,0.113217,0.004201
16.29,0.033792,0.005986,0.125965,-0.000897
16.295,0.028692,0.013633,0.120866,-0.000897
16.3,0.038892,0.000888,0.120866,0.004201
16.305,0.028692,0.003437,0.120866,-0.008543
16.31,0.033792,0.005986,0.113217,-0.000897
16.315,0.031242,0.005986,0.125965,0.001652
16.32,0.028692,0.011084,0.120866,0.001652
16.325,0.038892,0.000888,0.123416,0.004201
16.33,0.026142,0.008535,0.120866,-0.000897
16.335,0.033792,0.013633,0.120866,-0.000897
16.34,0.038892,0.000888,0.120866,-0.000897
16.345,0.033792,0.005986,0.128515,-0.005994
16.35,0.031242,0.005986,0.118316,0.001652
16.355,0.038892,0.003437,0.120866,-0.000897
16.36,0.028692,0.005986,0.120866,-0.000897
16.365,0.038892,0.013633,0.115767,-0.000897
16.37,0.033792,0.003437,0.123416,-0.000897
16.375,0.028692,0.013633,0.120866,0.001652
16.38,0.041442,0.000888,0.120866,0.004201
16.385,0.028692,0.005986,0.120866,-0.005994
16.39,0.033792,0.005986,0.115767,0.004201
16.395,0.033792,0.003437,0.125965,-0.000897
16.4,0.033792,0.013633,0.120866,0.001652
16.405,0.036342,0.003437,0.120866,0.004201
16.41,0.028692,0.011084,0.120866,-0.008543
16.415,0.033792,0.008535,0.115767,0.004201
16.42,0.033792,0.005986,0.125965,-0.000897
16.425,0.028692,0.013633,0.120866,-0.000897
16.43,0.038892,0.000888,0.123416,-0.000897
16.435,0.026142,0.003437,0.118316,-0.000897
16.44,0.031242,0.005986,0.113217,0.004201
16.445,0.038892,0.000888,0.123416,0.001652
16.45,0.028692,0.011084,0.118316,0.001652
16.455,0.033792,0.003437,0.123416,0.004201
16.46,0.033792,0.005986,0.123416,-0.005994
16.465,0.033792,0.003437,0.120866,0.001652
16.47,0.041442,0.000888,0.123416,-0.000897
16.475,0.028692,0.013633,0.118316,-0.005994
16.48,0.038892,0.000888,0.120866,0.00675
16.485,0.028692,0.005986,0.125965,-0.005994
16.49,0.033792,0.005986,0.115767,0.004201
16.495,0.026142,0.000888,0.125965,-0.000897
16.5,0.038892,0.005986,0.118316,-0.000897
16.505,0.031242,0.000888,0.128515,-0.000897
16.51,0.038892,0.013633,0.113217,0.001652
16.515,0.026142,-0.001661,0.125965,0.001652
16.52,0.033792,0.005986,0.123416,0.001652
16.525,0.038892,0.000888,0.118316,-0.000897
16.53,0.028692,0.011084,0.120866,-0.000897
16.535,0.038892,0.000888,0.120866,-0.000897
16.54,0.028692,0.011084,0.120866,-0.000897
16.545,0.038892,0.000888,0.123416,0.004201
16.55,0.028692,0.013633,0.115767,-0.008543
16.555,0.041442,0.005986,0.115767,0.004201
16.56,0.033792,0.005986,0.128515,-0.005994
16.565,0.031242,0.005986,0.115767,0.004201
16.57,0.033792,0.000888,0.120866,-0.000897
16.575,0.028692,0.013633,0.118316,-0.000897
16.58,0.038892,0.000888,0.123416,-0.000897
16.585,0.028692,0.011084,0.120866,0.001652
16.59,0.041442,0.005986,0.118316,0.001652
16.595,0.028692,0.000888,0.128515,-0.000897
16.6,0.033792,0.013633,0.115767,-0.000897
16.605,0.033792,0.000888,0.125965,-0.000897
16.61,0.033792,0.011084,0.115767,-0.000897
16.615,0.036342,0.000888,0.120866,0.004201
16.62,0.028692,0.003437,0.120866,-0.008543
16.625,0.038892,0.003437,0.120866,-0.000897
16.63,0.031242,0.003437,0.125965,0.001652
16.635,0.033792,0.011084,0.115767,-0.000897
16.64,0.033792,0.000888,0.125965,0.001652
16.645,0.028692,0.005986,0.123416,-0.005994
16.65,0.038892,0.005986,0.120866,0.004201
16.655,0.028692,0.005986,0.120866,-0.005994
16.66,0.033792,0.005986,0.118316,-0.000897
16.665,0.031242,0.000888,0.123416,-0.000897
16.67,0.031242,0.013633,0.113217,0.001652
16.675,0.033792,0.000888,0.125965,0.004201
16.68,0.026142,0.005986,0.115767,-0.005994
16.685,0.038892,0.005986,0.118316,0.004201
16.69,0.033792,0.003437,0.125965,-0.000897
16.695,0.033792,0.013633,0.115767,-0.005994
16.7,0.038892,0.005986,0.120866,0.004201
16.705,0.033792,0.005986,0.125965,-0.008543
16.71,0.026142,0.013633,0.120866,-0.008543
16.715,0.038892,0.000888,0.120866,0.004201
16.72,0.033792,0.005986,0.125965,-0.005994
16.725,0.033792,0.003437,0.118316,-0.000897
16.73,0.031242,0.000888,0.120866,-0.003445
16.735,0.026142,0.013633,0.120866,-0.000897
16.74,0.038892,0.003437,0.120866,0.004201
16.745,0.028692,0.005986,0.120866,-0.005994
16.75,0.033792,0.013633,0.120866,0.001652
16.755,0.031242,0.000888,0.125965,-0.000897
16.76,0.036342,0.013633,0.113217,-0.000897
16.765,0.031242,0.000888,0.120866,-0.000897
16.77,0.028692,0.011084,0.120866,-0.005994
16.775,0.038892,0.000888,0.123416,0.004201
16.78,0.033792,0.005986,0.125965,-0.005994
16.785,0.033792,0.005986,0.120866,-0.000897
16.79,0.033792,0.000888,0.120866,-0.000897
16.795,0.028692,0.013633,0.123416,0.001652
16.8,0.038892,0.000888,0.123416,-0.000897
16.805,0.026142,0.013633,0.118316,0.001652
16.81,0.038892,0.005986,0.120866,0.00675
16.815,0.031242,0.005986,0.128515,-0.005994
16.82,0.033792,0.005986,0.115767,-0.000897
16.825,0.038892,0.003437,0.118316,0.001652
16.83,0.028692,0.013633,0.123416,-0.008543
16.835,0.033792,0.005986,0.113217,0.004201
16.84,0.033792,0.005986,0.123416,-0.000897
16.845,0.038892,0.005986,0.113217,-0.000897
16.85,0.028692,0.003437,0.115767,-0.000897
16.855,0.038892,0.008535,0.115767,0.004201
16.86,0.028692,0.005986,0.123416,-0.005994
16.865,0.041442,0.005986,0.118316,0.00675
16.87,0.031242,0.005986,0.120866,-0.008543
16.875,0.038892,0.008535,0.120866,0.004201
16.88,0.028692,0.003437,0.120866,-0.003445
16.885,0.033792,0.005986,0.113217,-0.000897
16.89,0.033792,0.000888,0.125965,0.004201
16.895,0.028692,0.005986,0.120866,-0.005994
16.9,0.041442,0.005986,0.120866,0.004201
16.905,0.033792,0.005986,0.125965,-0.000897
16.91,0.033792,0.013633,0.115767,0.001652
16.915,0.033792,0.000888,0.125965,-0.000897
16.92,0.031242,0.008535,0.118316,-0.000897
16.925,0.033792,0.000888,0.128515,-0.000897
16.93,0.028692,0.005986,0.115767,-0.005994
16.935,0.038892,0.005986,0.123416,0.004201
16.94,0.028692,0.005986,0.125965,-0.005994
16.945,0.033792,0.005986,0.113217,0.004201
16.95,0.033792,0.005986,0.128515,-0.005994
16.955,0.033792,0.008535,0.113217,-0.000897
16.96,0.038892,0.000888,0.123416,-0.000897
16.965,0.028692,0.013633,0.123416,-0.008543
16.97,0.033792,0.005986,0.113217,0.004201
16.975,0.033792,0.005986,0.125965,-0.000897
16.98,0.031242,0.013633,0.115767,-0.000897
16.985,0.041442,0.005986,0.123416,0.004201
16.99,0.028692,0.005986,0.125965,-0.008543
16.995,0.031242,0.005986,0.113217,0.004201
17,0.033792,0.005986,0.128515,0.001652
17.005,0.031242,0.013633,0.113217,-0.008543
17.01,0.041442,0.005986,0.120866,0.004201
17.015,0.028692,0.005986,0.123416,0.001652
17.02,0.038892,0.005986,0.118316,0.004201
17.025,0.028692,0.008535,0.120866,-0.000897
17.03,0.031242,0.008535,0.115767,-0.000897
17.035,0.031242,0.000888,0.125965,-0.000897
17.04,0.033792,0.011084,0.115767,-0.005994
17.045,0.038892,0.005986,0.120866,0.004201
17.05,0.031242,0.003437,0.120866,-0.000897
17.055,0.038892,0.005986,0.120866,-0.000897
17.06,0.033792,0.003437,0.125965,-0.000897
17.065,0.033792,0.013633,0.113217,-0.000897
17.07,0.033792,0.000888,0.118316,0.004201
17.075,0.028692,0.005986,0.123416,-0.005994
17.08,0.041442,0.008535,0.123416,0.004201
17.085,0.028692,0.003437,0.123416,-0.005994
17.09,0.033792,0.003437,0.115767,0.004201
17.095,0.033792,0.005986,0.123416,-0.005994
17.1,0.031242,0.005986,0.113217,0.004201
17.105,0.033792,0.008535,0.123416,-0.000897
17.11,0.038892,0.005986,0.120866,-0.000897
17.115,0.026142,0.005986,0.120866,-0.000897
17.12,0.038892,0.005986,0.123416,0.004201
17.125,0.031242,0.013633,0.123416,-0.008543
17.13,0.038892,0.000888,0.120866,0.001652
17.135,0.028692,0.011084,0.115767,0.001652
17.14,0.041442,0.000888,0.125965,-0.000897
17.145,0.031242,0.011084,0.120866,-0.000897
17.15,0.038892,0.000888,0.120866,0.001652
17.155,0.028692,0.013633,0.123416,-0.000897
17.16,0.038892,0.000888,0.125965,0.004201
17.165,0.033792,0.003437,0.120866,-0.005994
17.17,0.033792,0.003437,0.125965,-0.000897
17.175,0.031242,0.013633,0.113217,-0.000897
17.18,0.033792,0.003437,0.125965,-0.000897
17.185,0.033792,0.013633,0.115767,0.001652
17.19,0.031242,0.000888,0.123416,-0.003445
17.195,0.033792,0.011084,0.113217,-0.008543
17.2,0.033792,0.000888,0.125965,0.00675
17.205,0.028692,0.011084,0.120866,-0.000897
17.21,0.038892,0.000888,0.120866,-0.000897
17.215,0.028692,0.013633,0.120866,-0.000897
17.22,0.038892,0.000888,0.123416,-0.000897
17.225,0.033792,0.005986,0.115767,-0.000897
17.23,0.028692,0.005986,0.123416,-0.005994
17.235,0.038892,0.003437,0.120866,0.004201
17.24,0.031242,0.011084,0.113217,-0.000897
17.245,0.033792,0.000888,0.125965,0.004201
17.25,0.031242,0.013633,0.113217,-0.000897
17.255,0.028692,-0.001661,0.125965,0.001652
17.26,0.041442,0.003437,0.123416,0.00675
17.265,0.028692,0.003437,0.120866,-0.008543
17.27,0.033792,0.005986,0.123416,0.004201
17.275,0.033792,0.011084,0.120866,-0.000897
17.28,0.033792,0.000888,0.125965,-0.000897
17.285,0.038892,0.005986,0.115767,-0.000897
17.29,0.026142,0.000888,0.125965,-0.000897
17.295,0.041442,0.005986,0.123416,-0.000897
17.3,0.028692,0.005986,0.120866,-0.005994
17.305,0.038892,0.000888,0.120866,0.004201
17.31,0.028692,0.013633,0.125965,-0.000897
17.315,0.038892,0.000888,0.123416,0.001652
17.32,0.033792,0.011084,0.113217,-0.005994
17.325,0.033792,0.000888,0.128515,-0.000897
17.33,0.033792,0.013633,0.115767,0.001652
17.335,0.033792,0.000888,0.125965,0.001652
17.34,0.033792,0.013633,0.120866,-0.005994
17.345,0.033792,-0.001661,0.128515,0.004201
17.35,0.033792,0.013633,0.123416,-0.008543
17.355,0.038892,0.003437,0.123416,-0.000897
17.36,0.033792,0.005986,0.123416,-0.008543
17.365,0.038892,-0.001661,0.120866,0.004201
17.37,0.028692,0.005986,0.128515,-0.005994
17.375,0.033792,0.005986,0.115767,0.004201
17.38,0.033792,0.005986,0.123416,-0.000897
17.385,0.038892,0.003437,0.118316,0.004201
17.39,0.026142,0.003437,0.125965,0.001652
17.395,0.038892,0.005986,0.113217,0.001652
17.4,0.031242,0.005986,0.123416,-0.000897
17.405,0.038892,0.003437,0.120866,0.001652
17.41,0.033792,0.003437,0.120866,-0.000897
17.415,0.031242,0.013633,0.120866,-0.000897
17.42,0.033792,0.000888,0.128515,-0.000897
17.425,0.041442,0.005986,0.120866,0.001652
17.43,0.028692,0.005986,0.120866,-0.000897
17.435,0.038892,0.003437,0.120866,0.004201
17.44,0.031242,0.005986,0.123416,-0.005994
17.445,0.041442,0.011084,0.115767,-0.000897
17.45,0.026142,0.003437,0.123416,-0.005994
17.455,0.033792,0.005986,0.118316,-0.000897
17.46,0.038892,0.000888,0.120866,-0.000897
17.465,0.028692,0.013633,0.120866,0.001652
17.47,0.033792,0.000888,0.123416,0.004201
17.475,0.033792,0.005986,0.120866,-0.005994
17.48,0.041442,0.003437,0.118316,0.004201
17.485,0.033792,0.005986,0.120866,-0.005994
17.49,0.033792,0.005986,0.113217,0.004201
17.495,0.033792,0.003437,0.128515,-0.000897
17.5,0.031242,0.005986,0.113217,0.004201
17.505,0.033792,0.005986,0.125965,-0.005994
17.51,0.033792,0.005986,0.115767,-0.000897
17.515,0.036342,0.005986,0.123416,-0.000897
17.52,0.033792,0.003437,0.118316,-0.003445
17.525,0.038892,0.003437,0.123416,-0.003445
17.53,0.028692,0.013633,0.123416,-0.003445
17.535,0.038892,0.000888,0.120866,-0.000897
17.54,0.026142,0.013633,0.120866,-0.000897
17.545,0.038892,0.003437,0.125965,0.001652
17.55,0.033792,0.008535,0.123416,-0.003445
17.555,0.033792,0.003437,0.113217,0.004201
17.56,0.033792,0.003437,0.128515,-0.005994
17.565,0.033792,0.005986,0.120866,0.004201
17.57,0.033792,0.000888,0.131065,-0.000897
17.575,0.033792,0.013633,0.113217,0.001652
17.58,0.033792,0.000888,0.125965,0.004201
17.585,0.031242,0.005986,0.123416,-0.005994
17.59,0.038892,0.003437,0.123416,0.004201
17.595,0.026142,0.005986,0.120866,-0.005994
17.6,0.041442,0.005986,0.120866,0.004201
17.605,0.028692,0.005986,0.120866,-0.005994
17.61,0.038892,0.003437,0.120866,0.004201
17.615,0.028692,0.008535,0.123416,-0.008543
17.62,0.038892,0.003437,0.120866,0.004201
17.625,0.026142,0.011084,0.120866,-0.005994
17.63,0.038892,0.003437,0.115767,0.004201
17.635,0.028692,0.005986,0.128515,-0.008543
17.64,0.033792,0.005986,0.113217,0.004201
17.645,0.033792,0.005986,0.125965,-0.000897
17.65,0.033792,0.011084,0.115767,-0.005994
17.655,0.033792,0.000888,0.128515,-0.000897
17.66,0.033792,0.003437,0.120866,-0.000897
17.665,0.038892,0.000888,0.128515,0.004201
17.67,0.033792,0.013633,0.120866,-0.005994
17.675,0.038892,0.005986,0.123416,0.00675
17.68,0.028692,0.003437,0.125965,-0.000897
17.685,0.038892,0.003437,0.115767,0.004201
17.69,0.033792,0.003437,0.125965,-0.000897
17.695,0.028692,0.013633,0.123416,0.001652
17.7,0.033792,0.005986,0.115767,0.004201
17.705,0.033792,0.005986,0.125965,0.001652
17.71,0.033792,0.013633,0.113217,-0.005994
17.715,0.038892,0.000888,0.123416,0.004201
17.72,0.031242,0.005986,0.125965,-0.005994
17.725,0.028692,0.013633,0.113217,-0.000897
17.73,0.038892,0.000888,0.123416,0.001652
17.735,0.028692,0.011084,0.123416,-0.008543
17.74,0.041442,0.000888,0.123416,0.004201
17.745,0.026142,0.013633,0.123416,-0.005994
17.75,0.041442,0.003437,0.118316,0.004201
17.755,0.033792,0.005986,0.125965,-0.005994
17.76,0.031242,0.003437,0.118316,0.004201
17.765,0.038892,0.000888,0.123416,-0.003445
17.77,0.026142,0.011084,0.120866,0.001652
17.775,0.031242,0.005986,0.113217,0.004201
17.78,0.028692,0.000888,0.128515,-0.000897
17.785,0.033792,0.013633,0.118316,0.001652
17.79,0.033792,0.000888,0.125965,-0.000897
17.795,0.033792,0.005986,0.120866,-0.005994
17.8,0.038892,0.005986,0.115767,0.00675
